Latitude,Longitude,Type,Second Type,Root Type
41.963266,-87.688219,Church,Spiritual Center,Professional & Other Places
41.964160,-87.691637,Elementary School,School,Professional & Other Places
41.936205,-87.644317,Cheese Shop,Food & Drink Shop,Shop & Service
41.936301,-87.644341,Jewelry Store,Jewelry Store,Shop & Service
41.853326,-87.618679,Tech Startup,Office,Professional & Other Places
41.890704,-87.635284,Office,Office,Professional & Other Places
41.895525,-87.696894,Breakfast Spot,Breakfast Spot,Food
41.937659,-87.649616,Pet Store,Pet Store,Shop & Service
41.936461,-87.653802,Caf,,
41.881750,-87.655368,Bar,Bar,Nightlife Spot
41.892309,-87.638589,Dog Run,Dog Run,Outdoors & Recreation
41.897204,-87.628074,Mediterranean Restaurant,Mediterranean Restaurant,Food
41.887664,-87.622439,Bar,Bar,Nightlife Spot
41.888007,-87.621938,Coffee Shop,Coffee Shop,Food
41.799839,-87.724500,Train Station,Train Station,Travel & Transport
41.889154,-87.632021,Drugstore / Pharmacy,,
41.954234,-87.666625,Tattoo Parlor,Tattoo Parlor,Shop & Service
41.906094,-87.669414,Grocery Store,Food & Drink Shop,Shop & Service
41.910050,-87.634725,Sandwich Place,Sandwich Place,Food
41.951961,-87.649576,Bike Shop,Bike Shop,Shop & Service
41.898248,-87.619330,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.921800,-87.664767,Italian Restaurant,Italian Restaurant,Food
41.895858,-87.629206,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.912374,-87.654403,Electronics Store,Electronics Store,Shop & Service
41.932111,-87.644694,Video Game Store,Video Game Store,Shop & Service
41.990282,-87.696523,Sushi Restaurant,Asian Restaurant,Food
41.797345,-87.587718,Paper / Office Supplies Store,Paper / Office Supplies Store,Shop & Service
41.912123,-87.654194,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.893696,-87.630971,Drugstore / Pharmacy,,
41.909416,-87.823795,BBQ Joint,BBQ Joint,Food
41.893322,-87.625505,Steakhouse,Steakhouse,Food
41.903437,-87.791089,Home (private),Home (private),Residence
41.890989,-87.616235,Event Space,Event Space,Professional & Other Places
41.890900,-87.647900,Italian Restaurant,Italian Restaurant,Food
41.864626,-87.646906,American Restaurant,American Restaurant,Food
41.888217,-87.623760,Office,Office,Professional & Other Places
41.928461,-87.642151,Caf,,
41.892262,-87.627970,Steakhouse,Steakhouse,Food
41.888814,-87.634063,Sushi Restaurant,Asian Restaurant,Food
41.897709,-87.624497,Clothing Store,Clothing Store,Shop & Service
42.001378,-87.661543,Train Station,Train Station,Travel & Transport
41.993819,-87.659204,Train Station,Train Station,Travel & Transport
41.983492,-87.658850,Train Station,Train Station,Travel & Transport
41.977929,-87.658684,Train Station,Train Station,Travel & Transport
41.973291,-87.658625,Train Station,Train Station,Travel & Transport
41.965402,-87.657938,Train Station,Train Station,Travel & Transport
41.939677,-87.653378,Train Station,Train Station,Travel & Transport
41.918083,-87.651928,Arts & Crafts Store,Arts & Crafts Store,Shop & Service
41.928834,-87.662335,Bar,Bar,Nightlife Spot
41.944789,-87.672279,Sports Bar,Bar,Nightlife Spot
41.998188,-87.656028,University,University,College & University
41.970292,-87.761385,Train Station,Train Station,Travel & Transport
41.961197,-87.743340,Train Station,Train Station,Travel & Transport
41.952956,-87.729242,Train Station,Train Station,Travel & Transport
41.946596,-87.718470,Train Station,Train Station,Travel & Transport
41.939115,-87.712194,Subway,,
41.929541,-87.707714,Subway,,
41.922129,-87.697259,Train Station,Train Station,Travel & Transport
41.916218,-87.687260,Platform,Train Station,Travel & Transport
41.896100,-87.655100,Subway,,
41.891161,-87.647606,Subway,,
41.883141,-87.629485,Subway,,
41.880681,-87.629356,Subway,,
41.875505,-87.640986,Subway,,
41.875497,-87.649484,Train Station,Train Station,Travel & Transport
41.875808,-87.658324,Train Station,Train Station,Travel & Transport
41.875441,-87.688429,Train Station,Train Station,Travel & Transport
41.874242,-87.707527,Train Station,Train Station,Travel & Transport
41.873747,-87.725680,Train Station,Train Station,Travel & Transport
41.871694,-87.745492,Train Station,Train Station,Travel & Transport
41.870951,-87.776299,Train Station,Train Station,Travel & Transport
41.872037,-87.791877,Train Station,Train Station,Travel & Transport
41.955836,-87.708064,American Restaurant,American Restaurant,Food
41.909415,-87.676021,Ice Cream Shop,Dessert Shop,Food
41.891430,-87.634898,Liquor Store,Food & Drink Shop,Shop & Service
41.871892,-87.793925,Bakery,Bakery,Food
41.879259,-87.632296,Building,Building,Professional & Other Places
41.878176,-87.632021,American Restaurant,American Restaurant,Food
41.941040,-87.649223,Gym,Athletics & Sports,Outdoors & Recreation
41.699280,-87.797248,American Restaurant,American Restaurant,Food
41.979785,-87.667830,Pizza Place,Pizza Place,Food
41.970692,-87.659190,Pizza Place,Pizza Place,Food
41.970992,-87.659364,Grocery Store,Food & Drink Shop,Shop & Service
41.976203,-87.668297,Liquor Store,Food & Drink Shop,Shop & Service
41.976297,-87.668908,Falafel Restaurant,Falafel Restaurant,Food
41.932676,-87.655005,Bar,Bar,Nightlife Spot
41.885145,-87.629746,Theater,Performing Arts Venue,Arts & Entertainment
41.891208,-87.606912,Theater,Performing Arts Venue,Arts & Entertainment
41.953714,-87.702999,Bank,Bank,Shop & Service
41.884629,-87.629650,American Restaurant,American Restaurant,Food
41.948034,-87.668822,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.887798,-87.621964,Hotel Bar,Bar,Nightlife Spot
41.906811,-87.672062,Drugstore / Pharmacy,,
41.960875,-87.739353,Karaoke Bar,Bar,Nightlife Spot
41.906127,-87.668441,Department Store,Department Store,Shop & Service
41.918118,-87.651478,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.939300,-87.699762,Bar,Bar,Nightlife Spot
41.882163,-87.626261,Coffee Shop,Coffee Shop,Food
41.917281,-87.670695,Gas Station / Garage,,
41.869326,-87.660750,Breakfast Spot,Breakfast Spot,Food
41.891524,-87.624097,Coffee Shop,Coffee Shop,Food
41.966647,-87.693911,Bagel Shop,Bagel Shop,Food
41.932596,-87.652874,Bagel Shop,Bagel Shop,Food
41.858240,-87.651116,Bar,Bar,Nightlife Spot
41.912000,-87.631963,History Museum,Museum,Arts & Entertainment
41.883744,-87.633741,Thai Restaurant,Asian Restaurant,Food
41.939047,-87.644506,Optical Shop,Optical Shop,Shop & Service
41.936573,-87.644325,Laundry Service,Laundry Service,Shop & Service
41.795167,-87.585427,Deli / Bodega,Deli / Bodega,Food
41.927578,-87.697542,Thai Restaurant,Asian Restaurant,Food
41.895793,-87.624722,Hotel,Hotel,Travel & Transport
41.940190,-87.644522,Falafel Restaurant,Falafel Restaurant,Food
41.959490,-87.682582,Bar,Bar,Nightlife Spot
41.933409,-87.645735,Lingerie Store,Clothing Store,Shop & Service
41.933476,-87.645700,Mall,,
41.959460,-87.682428,Bar,Bar,Nightlife Spot
41.837010,-87.731326,Pizza Place,Pizza Place,Food
41.889468,-87.631144,Event Space,Event Space,Professional & Other Places
41.949448,-87.658391,Bar,Bar,Nightlife Spot
41.943432,-87.653861,Pub,Bar,Nightlife Spot
41.897370,-87.627987,Coffee Shop,Coffee Shop,Food
41.925719,-87.640700,Breakfast Spot,Breakfast Spot,Food
41.933521,-87.660553,Bookstore,Bookstore,Shop & Service
41.949868,-87.673409,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.913534,-87.653089,Burrito Place,Mexican Restaurant,Food
41.893908,-87.631116,Bar,Bar,Nightlife Spot
41.878844,-87.635906,Scenic Lookout,Scenic Lookout,Outdoors & Recreation
41.989892,-87.733877,Coffee Shop,Coffee Shop,Food
41.893060,-87.631587,Burger Joint,Burger Joint,Food
41.891688,-87.627683,Hotel,Hotel,Travel & Transport
41.889929,-87.628851,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.918217,-87.645935,BBQ Joint,BBQ Joint,Food
41.926822,-87.697449,Salon / Barbershop,Salon / Barbershop,Shop & Service
41.905271,-87.669452,Ice Cream Shop,Dessert Shop,Food
41.953594,-87.678298,Latin American Restaurant,Latin American Restaurant,Food
41.939876,-87.655707,Mexican Restaurant,Mexican Restaurant,Food
41.918568,-87.687415,Coffee Shop,Coffee Shop,Food
41.945271,-87.664005,Bar,Bar,Nightlife Spot
41.968363,-87.691657,Pizza Place,Pizza Place,Food
41.889945,-87.629269,Pub,Bar,Nightlife Spot
41.967522,-87.708340,Grocery Store,Food & Drink Shop,Shop & Service
41.968326,-87.697027,Donut Shop,Donut Shop,Food
41.889236,-87.623026,Boat or Ferry,Boat or Ferry,Travel & Transport
41.923602,-87.646716,Cupcake Shop,Dessert Shop,Food
41.920613,-87.663755,Car Wash,Car Wash,Shop & Service
41.867422,-87.639019,Diner,Diner,Food
41.922782,-87.667334,Thrift / Vintage Store,Thrift / Vintage Store,Shop & Service
41.909470,-87.677474,Asian Restaurant,Asian Restaurant,Food
41.901694,-87.628497,Spa / Massage,,
41.735646,-87.585833,Southern / Soul Food Restaurant,Southern / Soul Food Restaurant,Food
41.868024,-87.638969,Coffee Shop,Coffee Shop,Food
41.921661,-87.664555,Coffee Shop,Coffee Shop,Food
41.944753,-87.654479,Clothing Store,Clothing Store,Shop & Service
41.941744,-87.644453,Thai Restaurant,Asian Restaurant,Food
41.984280,-87.660837,Drugstore / Pharmacy,,
41.928007,-87.705308,Coffee Shop,Coffee Shop,Food
41.904513,-87.639313,Grocery Store,Food & Drink Shop,Shop & Service
41.910813,-87.640849,American Restaurant,American Restaurant,Food
41.893169,-87.648443,Event Space,Event Space,Professional & Other Places
41.926638,-87.650654,Sports Bar,Bar,Nightlife Spot
41.968360,-87.690605,Fast Food Restaurant,Fast Food Restaurant,Food
41.886558,-87.642781,Italian Restaurant,Italian Restaurant,Food
41.927363,-87.641600,Bike Shop,Bike Shop,Shop & Service
41.927744,-87.642160,Grocery Store,Food & Drink Shop,Shop & Service
41.878741,-87.635472,Post Office,Post Office,Professional & Other Places
41.881815,-87.639081,Coffee Shop,Coffee Shop,Food
41.909176,-87.648428,Car Wash,Car Wash,Shop & Service
41.916047,-87.677519,Hot Dog Joint,Hot Dog Joint,Food
41.879137,-87.647397,Greek Restaurant,Greek Restaurant,Food
41.949651,-87.649620,Thai Restaurant,Asian Restaurant,Food
41.932673,-87.644810,Drugstore / Pharmacy,,
41.880413,-87.627086,American Restaurant,American Restaurant,Food
41.936253,-87.653515,Sushi Restaurant,Asian Restaurant,Food
41.903228,-87.671711,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.891511,-87.608660,Coffee Shop,Coffee Shop,Food
41.942857,-87.670926,Coffee Shop,Coffee Shop,Food
41.879204,-87.651800,Caf,,
41.892431,-87.628209,Coffee Shop,Coffee Shop,Food
41.881824,-87.639134,Sandwich Place,Sandwich Place,Food
41.969384,-87.674407,Train Station,Train Station,Travel & Transport
41.884387,-87.624035,American Restaurant,American Restaurant,Food
41.894793,-87.621542,Hospital,Medical Center,Professional & Other Places
41.903052,-87.679224,Bar,Bar,Nightlife Spot
41.969898,-87.659435,Chinese Restaurant,Asian Restaurant,Food
41.855696,-87.627187,Italian Restaurant,Italian Restaurant,Food
42.002632,-87.660861,Mexican Restaurant,Mexican Restaurant,Food
41.969938,-87.762765,American Restaurant,American Restaurant,Food
41.891636,-87.628064,Subway,,
41.891185,-87.656738,Sushi Restaurant,Asian Restaurant,Food
41.960336,-87.697785,Park,Park,Outdoors & Recreation
41.895829,-87.686501,Pizza Place,Pizza Place,Food
41.880529,-87.626706,Hotel Bar,Bar,Nightlife Spot
41.941097,-87.644381,Dessert Shop,Dessert Shop,Food
41.883414,-87.626175,Cajun / Creole Restaurant,Cajun / Creole Restaurant,Food
41.892886,-87.690425,Park,Park,Outdoors & Recreation
41.889996,-87.628233,Smoke Shop,Smoke Shop,Shop & Service
41.864380,-87.624092,Pizza Place,Pizza Place,Food
41.791424,-87.593439,Thai Restaurant,Asian Restaurant,Food
41.932859,-87.641639,Pub,Bar,Nightlife Spot
41.887675,-87.682436,American Restaurant,American Restaurant,Food
41.899096,-87.627519,Residential Building (Apartment / Condo),Residential Building (Apartment / Condo),Residence
41.884550,-87.633322,Hotel,Hotel,Travel & Transport
41.894248,-87.652535,Wine Bar,Bar,Nightlife Spot
41.992954,-87.660536,Ethiopian Restaurant,African Restaurant,Food
41.890666,-87.659180,Bar,Bar,Nightlife Spot
41.893221,-87.641394,Coffee Shop,Coffee Shop,Food
41.885295,-87.621436,Coffee Shop,Coffee Shop,Food
41.890807,-87.630879,Mexican Restaurant,Mexican Restaurant,Food
41.990142,-87.660042,Diner,Diner,Food
41.720055,-87.756466,American Restaurant,American Restaurant,Food
41.882116,-87.627365,Sandwich Place,Sandwich Place,Food
41.943132,-87.680315,Thrift / Vintage Store,Thrift / Vintage Store,Shop & Service
41.889969,-87.631158,Coffee Shop,Coffee Shop,Food
41.898857,-87.635876,French Restaurant,French Restaurant,Food
41.903247,-87.676338,Sandwich Place,Sandwich Place,Food
41.880826,-87.628845,Theater,Performing Arts Venue,Arts & Entertainment
41.895936,-87.676123,Bar,Bar,Nightlife Spot
41.885428,-87.627802,Theater,Performing Arts Venue,Arts & Entertainment
41.927722,-87.697486,Italian Restaurant,Italian Restaurant,Food
41.893947,-87.629852,Nightclub,Nightclub,Nightlife Spot
41.903217,-87.679265,Bar,Bar,Nightlife Spot
41.891065,-87.662616,Grocery Store,Food & Drink Shop,Shop & Service
41.940140,-87.711464,Electronics Store,Electronics Store,Shop & Service
41.909552,-87.677484,Deli / Bodega,Deli / Bodega,Food
41.909973,-87.695092,Grocery Store,Food & Drink Shop,Shop & Service
41.926828,-87.641321,Bar,Bar,Nightlife Spot
41.997653,-87.694017,Indian Restaurant,Indian Restaurant,Food
41.942566,-87.652784,Thai Restaurant,Asian Restaurant,Food
41.932816,-87.644858,Shoe Store,Clothing Store,Shop & Service
41.932926,-87.644378,Mexican Restaurant,Mexican Restaurant,Food
41.928281,-87.642301,Falafel Restaurant,Falafel Restaurant,Food
41.889977,-87.613701,Home (private),Home (private),Residence
41.887503,-87.625730,Hotel,Hotel,Travel & Transport
41.909017,-87.675539,Beer Garden,Bar,Nightlife Spot
41.954131,-87.709446,Diner,Diner,Food
41.964851,-87.686090,Coffee Shop,Coffee Shop,Food
41.973261,-87.658981,Bakery,Bakery,Food
41.972371,-87.649883,Basketball Court,Athletics & Sports,Outdoors & Recreation
41.902214,-87.628002,Deli / Bodega,Deli / Bodega,Food
41.973191,-87.659840,Vietnamese Restaurant,Asian Restaurant,Food
41.915081,-87.655177,Arts & Crafts Store,Arts & Crafts Store,Shop & Service
41.899594,-87.624421,Spa / Massage,,
41.958400,-87.657032,Dog Run,Dog Run,Outdoors & Recreation
41.973267,-87.657010,Bakery,Bakery,Food
41.980156,-87.668421,Thrift / Vintage Store,Thrift / Vintage Store,Shop & Service
41.910564,-87.673630,Boutique,Clothing Store,Shop & Service
41.927017,-87.653534,Furniture / Home Store,Furniture / Home Store,Shop & Service
41.865004,-87.646901,Ice Cream Shop,Dessert Shop,Food
41.886363,-87.794476,Mediterranean Restaurant,Mediterranean Restaurant,Food
41.903148,-87.678519,Sandwich Place,Sandwich Place,Food
41.938402,-87.654058,Performing Arts Venue,Performing Arts Venue,Arts & Entertainment
41.976894,-87.655577,Building,Building,Professional & Other Places
41.830899,-87.641353,Sporting Goods Shop,Sporting Goods Shop,Shop & Service
41.929227,-87.646337,School,School,Professional & Other Places
41.865192,-87.793203,Bar,Bar,Nightlife Spot
41.939981,-87.660270,Bar,Bar,Nightlife Spot
41.911018,-87.640557,Sushi Restaurant,Asian Restaurant,Food
41.932800,-87.649348,Bar,Bar,Nightlife Spot
41.961562,-87.674981,Dessert Shop,Dessert Shop,Food
41.940052,-87.649165,American Restaurant,American Restaurant,Food
41.886437,-87.624126,Office,Office,Professional & Other Places
41.893408,-87.634113,Pizza Place,Pizza Place,Food
41.893941,-87.624854,Caf,,
41.892130,-87.632416,Pizza Place,Pizza Place,Food
41.918441,-87.648505,Sandwich Place,Sandwich Place,Food
41.799822,-87.595438,Grocery Store,Food & Drink Shop,Shop & Service
41.939873,-87.655635,Pizza Place,Pizza Place,Food
41.873082,-87.629293,Bookstore,Bookstore,Shop & Service
41.914200,-87.633756,Gym / Fitness Center,Athletics & Sports,Outdoors & Recreation
41.884478,-87.648910,Italian Restaurant,Italian Restaurant,Food
41.889411,-87.628850,Hotel,Hotel,Travel & Transport
41.983569,-87.669028,Pizza Place,Pizza Place,Food
41.888519,-87.628676,Hotel,Hotel,Travel & Transport
41.921914,-87.648630,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.919566,-87.648727,Clothing Store,Clothing Store,Shop & Service
41.922130,-87.648698,Boutique,Clothing Store,Shop & Service
41.889986,-87.629018,School,School,Professional & Other Places
41.904064,-87.667600,Bank,Bank,Shop & Service
41.928369,-87.666212,Park,Park,Outdoors & Recreation
41.893248,-87.620655,Sandwich Place,Sandwich Place,Food
41.793968,-87.611504,Park,Park,Outdoors & Recreation
41.880617,-87.630043,Italian Restaurant,Italian Restaurant,Food
41.884292,-87.632704,Italian Restaurant,Italian Restaurant,Food
41.877899,-87.629683,American Restaurant,American Restaurant,Food
41.662428,-87.720492,Donut Shop,Donut Shop,Food
41.895679,-87.638532,Courthouse,Government Building,Professional & Other Places
41.880979,-87.641495,Sushi Restaurant,Asian Restaurant,Food
41.937883,-87.644370,Bakery,Bakery,Food
41.966944,-87.667136,Coffee Shop,Coffee Shop,Food
41.877302,-87.629380,Speakeasy,Bar,Nightlife Spot
41.903170,-87.678100,Yoga Studio,Athletics & Sports,Outdoors & Recreation
41.945243,-87.655112,Sports Bar,Bar,Nightlife Spot
41.925103,-87.662927,Bar,Bar,Nightlife Spot
41.913652,-87.682054,Grocery Store,Food & Drink Shop,Shop & Service
41.952422,-87.677855,New American Restaurant,American Restaurant,Food
41.895899,-87.676183,Cosmetics Shop,Cosmetics Shop,Shop & Service
41.795344,-87.587814,Drugstore / Pharmacy,,
41.788204,-87.590917,College Residence Hall,College Residence Hall,College & University
41.903162,-87.672249,Deli / Bodega,Deli / Bodega,Food
41.903433,-87.676222,Sports Bar,Bar,Nightlife Spot
